,q nm,all,1-1,2-2
71,178.75,0.0,0.0,0.0
72,181.25,0.0,0.0,0.0
73,183.75,0.0,0.0,0.0
74,186.25,0.0,0.0,0.0
75,188.75,0.0,0.0,0.0
76,191.25,0.0,0.0,0.0
77,193.75,0.0,0.0,0.0
78,196.25,0.0,0.0,0.0
79,198.75,0.0,0.0,0.0
80,201.25,0.0,0.0,0.0
81,203.75,0.0,0.0,0.0
82,206.25,0.0,0.0,0.0
83,208.75,0.0,0.0,0.0
84,211.25,0.0,0.0,0.0
85,213.75,0.0,0.0,0.0
86,216.25,0.0,0.0,0.0
87,218.75,0.0,0.0,0.0
88,221.25,0.0,0.0,0.0
89,223.75,300.3586,919.8484,0.0
90,226.25,293.7573,899.6319,0.0
91,228.75,402.32025,1232.1058,0.0
92,231.25,393.66843,1205.6097,0.0
93,233.75,605.45996,1854.2213,0.0
94,236.25,107.766205,330.03403,0.0
95,238.75,2215.9421,646.3166,0.0
96,241.25,53119.61,1582.4789,0.0
97,243.75,27738.83,2480.297,0.0
98,246.25,13936.393,2278.303,0.0
99,248.75,6172.687,3274.6838,0.0
100,251.25,4287.726,3063.938,0.0
101,253.75,2942.5583,3146.903,0.0
102,256.25,3206.0266,7153.4478,0.0
103,258.75,2605.3416,6052.928,0.0
104,261.25,2731.9707,7691.9307,0.0
105,263.75,2204.8635,6619.9956,0.0
106,266.25,2503.047,6756.107,0.0
107,268.75,1707.1958,4718.211,0.0
108,271.25,1267.1249,3379.8516,0.0
109,273.75,1324.3501,3810.0156,0.0
110,276.25,1182.2648,3499.9966,0.0
111,278.75,696.6904,1896.5464,0.0
112,281.25,456.24023,1164.3633,0.0
113,283.75,635.0017,1372.7245,0.0
114,286.25,660.66046,1573.6566,0.0
115,288.75,541.0594,1656.9946,0.0
116,291.25,602.7186,1628.6702,0.0
117,293.75,731.91693,2241.4958,0.0
118,296.25,959.4883,2833.489,0.0
119,298.75,808.71136,2476.679,0.0
120,301.25,1623.827,4871.4814,0.0
121,303.75,1336.4376,3993.0156,0.0
122,306.25,1539.1688,4517.301,0.0
123,308.75,1419.6979,4154.5884,171.76591
124,311.25,1024.4556,2947.2505,338.03586
125,313.75,855.43787,2151.9612,665.3406
126,316.25,992.3193,1749.7147,2292.0237
127,318.75,680.80896,815.86084,2256.2075
128,321.25,1806.7726,1070.95,7615.643
129,323.75,2553.6934,878.72894,12028.821
130,326.25,3136.3137,1297.9679,14460.322
131,328.75,3617.5037,1619.1809,16513.75
132,331.25,4166.103,1846.6528,18802.281
133,333.75,3212.936,2315.204,13229.736
134,336.25,3218.5447,3502.828,10571.842
135,338.75,3066.3792,4655.262,8418.711
136,341.25,3563.9539,6880.9497,6467.9165
137,343.75,3537.7603,8184.2534,4572.7886
138,346.25,3311.252,8066.4746,3414.3801
139,348.75,2818.866,7648.338,1480.8662
140,351.25,2461.9946,6270.775,2123.4368
141,353.75,2499.4177,6256.055,2355.2207
142,356.25,1350.716,3410.8545,903.1103
143,358.75,1145.0159,2218.4685,1908.3597
144,361.25,875.7223,1693.8315,1254.6898
145,363.75,659.15845,1322.5789,1113.7505
146,366.25,650.19086,823.9489,1708.9308
147,368.75,398.1137,474.1424,963.33685
148,371.25,545.51373,601.429,1425.6093
149,373.75,602.8297,593.4106,1641.0364
150,376.25,446.13403,65.06122,1850.63
151,378.75,503.15765,385.23013,1826.276
152,381.25,496.58115,190.0975,1802.4058
153,383.75,898.57513,250.17151,3224.4324
154,386.25,826.50446,185.20758,2634.063
155,388.75,955.2116,121.889,3575.4102
156,391.25,1787.8516,60.16809,5990.067
157,393.75,1726.4276,118.81315,5597.419
158,396.25,2566.6428,234.63716,6778.406
159,398.75,2080.6067,231.70395,3604.2832
160,401.25,2241.558,114.41287,3051.0095
161,403.75,2343.029,395.5015,2310.231
162,406.25,2460.059,334.84143,2381.0942
163,408.75,1656.039,385.8841,1078.0254
164,411.25,1475.9281,326.74918,1064.9602
165,413.75,1001.37964,430.4176,573.8901
166,416.25,867.8822,637.8935,378.01093
167,418.75,720.33997,735.3471,653.6418
168,421.25,745.7132,1297.5834,276.81775
169,423.75,552.70404,1025.8524,182.37373
170,426.25,811.0843,1368.705,450.6024
171,428.75,1047.0574,2154.4434,267.21774
172,431.25,1617.1146,3219.0693,440.21457
173,433.75,2509.6948,6413.1104,783.2806
174,436.25,2575.8164,6630.16,172.07227
175,438.75,2859.0068,6937.584,255.17546
176,441.25,3274.6548,7332.2544,252.29257
177,443.75,3466.9514,7436.9556,249.45758
178,446.25,3881.2952,8186.4004,328.89487
179,448.75,4256.328,7775.267,325.2399
180,451.25,4283.1445,7372.7324,160.82304
181,453.75,3432.6763,5457.591,238.58316
182,456.25,2976.1917,3583.8916,314.63516
183,458.75,2386.5093,2669.6396,311.21478
184,461.25,1795.2716,2121.2832,307.8506
185,463.75,1901.823,1841.5173,609.08057
186,466.25,1798.476,1482.8782,602.5663
187,468.75,1683.5347,1131.7666,819.71564
188,471.25,1963.652,414.7369,737.30994
189,473.75,2452.1743,820.7416,2334.5535
190,476.25,3261.8474,1543.0793,6352.794
191,478.75,4448.1694,3094.2007,10430.09
192,481.25,5064.335,4135.874,12089.477
193,483.75,4125.3657,3227.3604,8746.232
194,486.25,3345.3115,2025.631,5817.196
195,488.75,3160.094,848.25244,3495.828
196,491.25,3078.16,686.9781,1628.3921
197,493.75,3133.4197,793.3783,1880.6001
198,496.25,2992.021,411.40292,797.8722
199,498.75,2538.9429,518.3676,789.8934
200,501.25,1867.3048,73.31566,391.01678
201,503.75,1884.3722,108.88473,322.62137
202,506.25,1466.8278,179.68642,255.55399
203,508.75,1603.505,106.755104,316.31137
204,511.25,1587.8586,105.713425,62.644985
205,513.75,1469.892,69.79139,62.03678
206,516.25,1545.9695,103.67589,61.437557
207,518.75,1307.5782,102.67844,425.9253
208,521.25,1272.9319,169.49367,301.32202
209,523.75,1205.9877,100.72739,59.690296
210,526.25,1107.68,99.77267,118.24907
211,528.75,946.6343,131.7758,0.0
212,531.25,1374.6421,163.17218,0.0
213,533.75,1393.4653,258.63565,172.42374
214,536.25,1202.711,128.11488,0.0
215,538.75,1067.2374,126.92874,112.82554
216,541.25,913.6791,188.63882,55.89298
217,543.75,793.40454,249.21043,110.76018
218,546.25,695.44934,216.06805,109.74885
219,548.75,629.20245,244.68988,108.751045
220,551.25,574.02637,303.0959,161.65111
221,553.75,323.658,180.21867,160.19435
222,556.25,583.1901,416.73798,211.6764
223,558.75,520.1845,354.0145,157.33975
224,561.25,992.9336,497.06354,259.9025
225,563.75,1334.2736,579.60474,463.68375
226,566.25,1435.0765,517.04974,153.19989
227,568.75,1961.7347,768.77234,202.47499
228,571.25,2285.5852,1044.296,200.70552
229,573.75,2393.6162,1762.6658,198.96048
230,576.25,2309.5005,2329.8787,295.85754
231,578.75,2083.0754,2309.7898,244.42216
232,581.25,1967.2789,3325.9038,339.25424
233,583.75,1703.3452,2675.8188,816.8605
234,586.25,1732.6078,3028.2356,1381.6136
235,588.75,1917.4757,3294.8486,2220.1843
236,591.25,1841.079,3688.611,2295.1355
237,593.75,2149.7776,4075.6206,3111.8694
238,596.25,2537.8438,4663.2886,4283.3164
239,598.75,2877.4138,5497.9165,4887.036
240,601.25,2811.9407,5528.7295,4665.3076
241,603.75,2920.7095,5760.9766,4491.989
242,606.25,3338.5317,6515.4565,5390.565
243,608.75,2881.0369,5592.1543,4727.786
244,611.25,2688.4822,4831.6216,4557.7197
245,613.75,2387.192,4034.3748,4216.3965
246,616.25,2169.878,3152.8567,3492.3945
247,618.75,2058.1182,2934.9792,2608.87
248,621.25,1659.7645,2100.031,2121.2432
249,623.75,1739.246,1870.1727,1641.3328
250,626.25,1664.0402,1526.4885,2004.0051
251,628.75,1871.4532,1933.7401,2278.0337
252,631.25,1630.2411,1571.7488,2588.7627
253,633.75,1609.9154,1100.733,2242.2336
254,636.25,1515.5624,1114.8485,2224.6409
255,638.75,1570.0643,1060.9913,1966.4707
256,641.25,1426.1973,1119.9307,1752.0691
257,643.75,1226.456,822.32434,1580.443
258,646.25,957.74664,793.9217,1215.3861
259,648.75,1028.9794,612.743,1556.1725
260,651.25,666.5474,521.1834,694.9111
261,653.75,598.12933,474.1055,957.78876
262,656.25,677.3775,748.5198,760.40094
263,658.75,651.4548,848.97046,528.24817
264,661.25,825.3719,1137.4657,374.47427
265,663.75,1085.3954,1693.3707,557.4882
266,666.25,1361.8214,1929.6708,516.42316
267,668.75,1499.6069,1832.8998,695.6323
268,671.25,1575.2308,2166.777,545.1011
269,673.75,1570.1876,1744.9292,757.4886
270,676.25,1466.5292,1409.8082,859.3115
271,678.75,1762.5607,1499.4008,1243.947
272,681.25,1989.4138,1071.659,1834.6096
273,683.75,2405.897,1162.3411,2731.8293
274,686.25,2350.0886,880.0859,3824.5706
275,688.75,2237.9521,718.3796,4107.4907
276,691.25,2284.7314,905.94653,6099.6104
277,693.75,2480.758,1301.3046,6600.08
278,696.25,2096.9363,1538.9684,5235.4473
279,698.75,2045.0059,1358.2043,6103.5347
280,701.25,1895.9015,1835.508,5161.0654
281,703.75,1839.942,1971.2583,4793.835
282,706.25,1742.5314,1717.283,4464.525
283,708.75,1574.599,1540.1737,2901.0674
284,711.25,1557.6055,1929.915,1586.0096
285,713.75,1830.0813,1844.1023,1671.343
286,716.25,1793.8801,2010.7875,1595.8628
287,718.75,1723.1951,2121.6113,792.3851
288,721.25,1670.806,2726.6228,723.9517
289,723.75,1791.3315,2690.2273,312.5899
290,726.25,1944.377,2793.9731,651.927
291,728.75,1812.1431,2427.989,369.9792
292,731.25,1704.158,2342.5144,551.1798
293,733.75,1407.6816,1898.9042,364.9545
294,736.25,1481.3599,1886.0293,453.1001
295,738.75,1179.2812,1653.8871,180.0149
296,741.25,1039.9777,1827.1454,149.00267
297,743.75,1032.9993,1848.1855,148.00284
298,746.25,1134.0995,2017.7524,235.22064
299,748.75,1169.4547,2234.3025,233.65253
300,751.25,1188.3286,1974.6641,348.1501
301,753.75,1238.689,2026.4346,288.204
302,756.25,1361.9706,2077.4656,200.41008
303,758.75,1504.5115,2111.8015,312.85944
304,761.25,1432.3672,2018.4832,423.82846
305,763.75,1510.6562,1689.4991,477.20013
306,766.25,1741.5555,2180.466,1003.9555
307,768.75,1760.7826,1574.0813,1163.6772
308,771.25,1936.4554,1610.3424,1871.8508
309,773.75,1863.6869,1492.2683,1914.4791
310,776.25,1801.7922,1176.9673,2038.0383
311,778.75,2008.4426,1427.6062,2429.9678
312,781.25,2222.2678,1599.565,1877.8955
313,783.75,2002.4758,1544.3914,1439.4325
314,786.25,1858.4177,1132.3214,980.02075
315,788.75,1909.4974,1021.52075,973.8168
316,791.25,1729.3214,794.4071,679.9862
317,793.75,1670.7125,672.4619,779.66583
318,796.25,1892.6644,755.40564,774.7749
319,798.75,1772.4144,548.5764,1026.5757
320,801.25,1737.9519,430.3891,1402.7495
321,803.75,1736.4652,470.48666,2078.3787
322,806.25,1614.6788,354.22308,1989.9464
323,808.75,1498.9567,380.19937,2077.797
324,811.25,1384.6257,391.8537,1517.6555
325,813.75,1339.8016,486.8136,1458.8951
326,816.25,1196.1842,608.2485,884.725
327,818.75,1256.1881,810.634,732.77637
328,821.25,1261.9309,928.6118,485.5486
329,823.75,1431.5603,1248.7374,506.73398
330,826.25,1590.3259,1672.9261,503.67664
331,828.75,1567.5958,1810.3435,357.59866
332,831.25,1479.845,1639.5269,402.84668
333,833.75,1393.1101,1695.9603,400.43503
334,836.25,1294.4698,1475.0936,280.97018
335,838.75,1214.0913,1230.6571,418.94702
336,841.25,1185.6432,1275.4165,647.8305
337,843.75,1347.609,1436.0591,1310.9968
338,846.25,1461.437,1569.0503,1851.9934
339,848.75,1523.8197,1751.6101,2636.6487
340,851.25,1564.6833,1715.912,3050.51
341,853.75,1514.268,1667.9642,3055.1262
342,856.25,1337.2599,1482.3691,3014.9878
343,858.75,1097.0327,1223.9664,2309.161
344,861.25,1025.7983,1179.6176,1920.5
345,863.75,826.3753,790.0955,1316.8257
346,866.25,821.61755,810.0949,1003.7539
347,868.75,816.89307,768.826,715.94366
348,871.25,713.15686,764.4151,625.55304
349,873.75,854.8436,1049.5964,664.87836
350,876.25,881.3024,1379.4833,341.20547
351,878.75,934.72235,1610.2054,487.70004
352,881.25,995.2561,1838.2712,253.00932
353,883.75,993.4833,1745.3347,503.1595
354,886.25,987.8846,1583.0565,375.24298
355,888.75,902.3801,1177.7109,269.48718
356,891.25,942.7619,1043.5693,103.06857
357,893.75,820.777,818.65924,307.4776
358,896.25,891.08405,837.0294,224.22704
359,898.75,748.3767,661.34546,202.71124
360,901.25,803.4691,873.12476,181.4285
361,903.75,839.5357,834.47284,481.1374
362,906.25,1003.3506,1188.7327,518.3571
363,908.75,1030.6149,1360.6486,594.8189
364,911.25,1256.7675,1641.5848,788.7494
365,913.75,1491.2379,1654.6799,1686.5476
366,916.25,1887.9125,1974.7853,2711.063
367,918.75,1920.4147,1964.0605,2987.3118
368,921.25,2186.4028,2387.5024,3472.7305
369,923.75,2223.9204,2676.8113,3262.0632
370,926.25,2201.4197,2576.5027,3187.2288
371,928.75,2116.3699,2327.7456,2923.3257
372,931.25,1942.0255,2240.9155,2341.2197
373,933.75,1617.746,1901.4554,1784.0814
374,936.25,1519.9197,1849.2931,1643.8159
375,938.75,1573.2577,1912.609,1579.3247
376,941.25,1527.575,1684.1517,1903.6226
377,943.75,1563.3964,1726.9539,2298.009
378,946.25,1420.7821,1635.5371,2157.8572
379,948.75,1313.0767,1248.3418,2000.9847
380,951.25,1405.884,1302.8525,2153.3254
381,953.75,1262.9775,972.03,1512.0465
382,956.25,1134.6868,896.4438,1432.5193
383,958.75,1151.6802,1112.214,997.54114
384,961.25,1181.5006,1156.2759,815.1523
385,963.75,1198.0391,1070.95,846.18256
386,966.25,1195.0748,1302.1807,683.9736
387,968.75,1185.7112,1216.9565,436.18506
388,971.25,1150.924,1396.2128,503.37427
389,973.75,1306.7822,1350.1964,777.0914
390,976.25,1113.9191,1169.3391,1030.8221
391,978.75,1255.7885,923.0047,1657.9896
392,981.25,1371.214,1243.5413,2091.7
393,983.75,1488.556,1161.0894,2943.9639
394,986.25,1722.1884,1240.4319,3703.4092
395,988.75,1636.5825,1413.1676,3198.9924
396,991.25,1735.4702,1443.5471,3666.1511
397,993.75,1964.2958,1510.909,4327.5415
398,996.25,1827.1785,1735.3273,3068.5283
399,998.75,1667.2885,1643.5455,2659.2195
