,q nm,all,1-1,2-2
0,1.25,0.0,0.0,0.0
1,3.75,0.0,0.0,0.0
2,6.25,0.0,0.0,0.0
3,8.75,0.0,0.0,0.0
4,11.25,0.0,0.0,0.0
5,13.75,0.0,0.0,0.0
6,16.25,0.0,0.0,0.0
7,18.75,0.0,0.0,0.0
8,21.25,0.0,0.0,0.0
9,23.75,0.0,0.0,0.0
10,26.25,0.0,0.0,0.0
11,28.75,0.0,0.0,0.0
12,31.25,0.0,0.0,0.0
13,33.75,0.0,0.0,0.0
14,36.25,0.0,0.0,0.0
15,38.75,0.0,0.0,0.0
16,41.25,0.0,0.0,0.0
17,43.75,0.0,0.0,0.0
18,46.25,0.0,0.0,0.0
19,48.75,0.0,0.0,0.0
20,51.25,0.0,0.0,0.0
21,53.75,0.0,0.0,0.0
22,56.25,0.0,0.0,0.0
23,58.75,0.0,0.0,0.0
24,61.25,0.0,0.0,0.0
25,63.75,0.0,0.0,0.0
26,66.25,0.0,0.0,0.0
27,68.75,0.0,0.0,0.0
28,71.25,0.0,0.0,0.0
29,73.75,0.0,0.0,0.0
30,76.25,0.0,0.0,0.0
31,78.75,0.0,0.0,0.0
32,81.25,0.0,0.0,0.0
33,83.75,0.0,0.0,0.0
34,86.25,0.0,0.0,0.0
35,88.75,0.0,0.0,0.0
36,91.25,0.0,0.0,0.0
37,93.75,0.0,0.0,0.0
38,96.25,0.0,0.0,0.0
39,98.75,0.0,0.0,0.0
40,101.25,0.0,0.0,0.0
41,103.75,0.0,0.0,0.0
42,106.25,0.0,0.0,0.0
43,108.75,0.0,0.0,0.0
44,111.25,0.0,0.0,0.0
45,113.75,0.0,0.0,0.0
46,116.25,0.0,0.0,0.0
47,118.75,0.0,0.0,0.0
48,121.25,0.0,0.0,0.0
49,123.75,0.0,0.0,0.0
50,126.25,0.0,0.0,0.0
51,128.75,0.0,0.0,0.0
52,131.25,0.0,0.0,0.0
53,133.75,0.0,0.0,0.0
54,136.25,0.0,0.0,0.0
55,138.75,0.0,0.0,0.0
56,141.25,0.0,0.0,0.0
57,143.75,0.0,0.0,0.0
58,146.25,0.0,0.0,0.0
59,148.75,0.0,0.0,0.0
60,151.25,0.0,0.0,0.0
61,153.75,0.0,0.0,0.0
62,156.25,0.0,0.0,0.0
63,158.75,0.0,0.0,0.0
64,161.25,0.0,0.0,0.0
65,163.75,0.0,0.0,0.0
66,166.25,0.0,0.0,0.0
67,168.75,0.0,0.0,0.0
68,171.25,0.0,0.0,0.0
69,173.75,0.0,0.0,0.0
70,176.25,0.0,0.0,0.0
