,q nm,all,1-1,2-2
71,178.75,0.0,0.0,0.0
72,181.25,0.0,0.0,0.0
73,183.75,0.0,0.0,0.0
74,186.25,0.0,0.0,0.0
75,188.75,0.0,0.0,0.0
76,191.25,0.0,0.0,0.0
77,193.75,0.0,0.0,0.0
78,196.25,0.0,0.0,0.0
79,198.75,0.0,0.0,0.0
80,201.25,0.0,0.0,0.0
81,203.75,0.0,0.0,0.0
82,206.25,0.0,0.0,0.0
83,208.75,0.0,0.0,0.0
84,211.25,0.0,0.0,0.0
85,213.75,0.0,0.0,0.0
86,216.25,0.0,0.0,0.0
87,218.75,0.0,0.0,0.0
88,221.25,0.0,0.0,0.0
89,223.75,0.0,0.0,0.0
90,226.25,58.75146,179.92636,0.0
91,228.75,0.0,0.0,0.0
92,231.25,56.23835,172.22997,0.0
93,233.75,165.12544,505.69672,0.0
94,236.25,53.883102,165.01701,0.0
95,238.75,42050.14,161.57915,0.0
96,241.25,70585.01,316.49576,0.0
97,243.75,1366.6942,2170.26,0.0
98,246.25,347.16992,911.32117,0.0
99,248.75,1166.4921,3572.3826,0.0
100,251.25,2000.9388,6127.876,0.0
101,253.75,2428.7783,7438.135,0.0
102,256.25,3343.4275,10239.249,0.0
103,258.75,4222.45,12931.256,0.0
104,261.25,3260.7393,9986.016,0.0
105,263.75,2983.0508,9135.594,0.0
106,266.25,1824.2546,5586.781,0.0
107,268.75,749.5006,2295.346,0.0
108,271.25,449.62494,1376.9766,0.0
109,273.75,361.1864,1106.1335,0.0
110,276.25,197.04413,603.4477,0.0
111,278.75,77.41005,237.0683,0.0
112,281.25,76.04004,232.87265,0.0
113,283.75,112.05912,228.78741,203.36656
114,286.25,183.51678,562.02026,0.0
115,288.75,324.63562,883.7304,196.38452
116,291.25,638.1727,1737.2482,386.05508
117,293.75,941.0361,2881.9233,0.0
118,296.25,1542.0348,4617.5376,186.56717
119,298.75,2190.26,6604.477,183.45767
120,301.25,2120.917,6292.3306,360.85043
121,303.75,1336.4376,3893.19,354.93466
122,306.25,961.9806,2847.8635,174.58165
123,308.75,1009.5629,2801.932,515.2977
124,311.25,807.14685,855.6534,2873.3047
125,313.75,702.6811,561.38116,2827.6973
126,316.25,1413.3033,92.09025,7530.9355
127,318.75,2989.6394,271.9536,15793.452
128,321.25,4575.2144,178.49165,24592.182
129,323.75,5308.2393,702.9831,27650.666
130,326.25,4831.6187,865.31195,24767.146
131,328.75,3561.8499,426.10025,18634.781
132,331.25,2713.449,2098.4692,11042.609
133,333.75,2456.951,3803.5498,6467.871
134,336.25,3085.547,7820.267,2751.5752
135,338.75,3407.0881,9711.84,1284.2101
136,341.25,4519.507,12812.804,1687.2825
137,343.75,5370.269,15900.835,969.9854
138,346.25,3537.019,10448.005,682.8761
139,348.75,2151.2397,6436.72,134.62419
140,351.25,706.90936,2015.6061,265.4296
141,353.75,672.92017,1472.0131,1046.7646
142,356.25,284.36124,725.71375,258.03152
143,358.75,210.30904,357.8175,381.67194
144,361.25,115.22662,70.57631,376.40695
145,363.75,113.64801,208.82825,247.5001
146,366.25,89.6815,137.32481,122.06649
147,368.75,154.82199,203.20389,240.83421
148,371.25,218.2055,133.6509,712.8046
149,373.75,129.1778,131.86902,351.65063
150,376.25,254.93372,0.0,1040.9794
151,378.75,461.22787,128.41005,1940.4182
152,381.25,806.9444,63.365833,3717.4617
153,383.75,1245.7518,62.542877,5892.928
154,386.25,2519.8308,123.47172,11194.768
155,388.75,2686.5327,121.889,10184.502
156,391.25,2848.7747,0.0,8343.308
157,393.75,3608.0398,0.0,4963.7485
158,396.25,3332.805,0.0,1668.5306
159,398.75,3083.0808,115.851974,720.8566
160,401.25,2372.3157,0.0,203.40063
161,403.75,1568.1691,0.0,401.77927
162,406.25,783.57434,0.0,0.0
163,408.75,324.00763,0.0,98.002304
164,411.25,231.16948,54.4582,0.0
165,413.75,228.38484,107.6044,95.648346
166,416.25,190.9341,372.10452,0.0
167,418.75,274.41522,472.72318,0.0
168,421.25,135.58421,311.42004,0.0
169,423.75,401.96658,974.55975,0.0
170,426.25,1042.8226,2686.717,180.24095
171,428.75,2290.438,6613.64,0.0
172,431.25,3476.7966,9756.257,0.0
173,433.75,4268.0796,12336.67,0.0
174,436.25,3334.3389,7936.834,86.03613
175,438.75,3374.5654,6554.821,0.0
176,441.25,4911.9824,8940.619,84.09753
177,443.75,6490.9883,12207.832,83.152534
178,446.25,6116.4375,11146.454,0.0
179,448.75,3853.0972,5488.424,81.309975
180,451.25,1713.2578,1673.5651,0.0
181,453.75,934.8565,402.60916,79.527725
182,456.25,881.29944,353.9646,157.31758
183,458.75,1114.6571,350.11667,233.41109
184,461.25,1470.1437,216.45749,153.9253
185,463.75,1957.759,428.25986,76.13507
186,466.25,2545.5352,211.83974,225.96234
187,468.75,2367.8984,209.58641,596.1568
188,471.25,2694.943,373.2632,3465.3567
189,473.75,6257.7344,1969.7797,23856.219
190,476.25,9785.542,10273.66,30247.96
191,478.75,3949.5544,5384.713,5143.606
192,481.25,2012.7485,278.37613,565.58954
193,483.75,2724.5405,78.7161,69.969864
194,486.25,4032.1816,38.95444,0.0
195,488.75,4381.3257,38.55693,0.0
196,491.25,2903.6892,76.330894,67.84968
197,493.75,2257.5425,37.77992,0.0
198,496.25,1416.6302,37.400265,0.0
199,498.75,1124.389,74.05251,65.82445
200,501.25,969.5621,0.0,0.0
201,503.75,1256.248,36.29491,0.0
202,506.25,1807.1317,35.937283,0.0
203,508.75,2161.2458,0.0,0.0
204,511.25,1622.3772,0.0,0.0
205,513.75,1116.6621,34.895695,0.0
206,516.25,756.0581,138.23451,0.0
207,518.75,614.6736,34.226147,0.0
208,521.25,907.6557,33.89873,0.0
209,523.75,1205.9877,33.575794,59.690296
210,526.25,1824.4142,0.0,0.0
211,528.75,1764.182,0.0,0.0
212,531.25,1225.4562,0.0,0.0
213,533.75,897.30725,64.65891,0.0
214,536.25,522.9178,64.05744,0.0
215,538.75,259.0382,31.732185,56.41277
216,541.25,174.52296,31.439804,0.0
217,543.75,152.5778,62.30261,166.14026
218,546.25,161.26361,92.6006,164.62326
219,548.75,159.79745,30.586235,163.12656
220,551.25,267.21918,30.309587,161.65111
221,553.75,451.15964,120.14578,53.39812
222,556.25,835.9058,0.0,52.9191
223,558.75,1685.7832,236.00967,0.0
224,561.25,2663.7354,350.8684,207.92198
225,563.75,3141.6938,405.7233,0.0
226,566.25,2973.3286,660.6746,51.06663
227,568.75,2686.9258,2192.4248,151.85625
228,571.25,2239.505,3274.009,301.05826
229,573.75,2046.4506,4364.696,397.92096
230,576.25,1630.2356,3994.078,641.0247
231,578.75,1696.9883,4069.6296,1368.7642
232,581.25,1611.2104,3162.3347,2762.499
233,583.75,1888.6833,3189.3599,4372.606
234,586.25,2493.905,3885.7888,6384.008
235,588.75,2906.5808,5314.2715,6188.1733
236,591.25,3200.3804,5506.569,7213.283
237,593.75,3531.7776,7158.462,6270.185
238,596.25,3646.0356,7979.405,5434.7456
239,598.75,4622.318,9428.67,8266.855
240,601.25,3984.9695,8127.4873,6884.7256
241,603.75,3093.9722,5760.9766,5884.5054
242,606.25,2258.4185,4209.9873,3831.3105
243,608.75,1485.1542,2336.2778,1679.0269
244,611.25,1384.4878,936.743,964.13306
245,613.75,1676.623,978.03033,1304.0402
246,616.25,1861.0266,994.36255,819.20374
247,618.75,2010.9858,1780.2333,1667.9661
248,621.25,1745.4801,2123.895,2163.6682
249,623.75,1615.5663,1988.5381,2609.2983
250,626.25,1717.7188,1385.5819,3173.0083
251,628.75,1818.2006,908.6249,2650.8027
252,631.25,1977.422,855.2163,2095.665
253,633.75,1400.2521,412.7749,856.1256
254,636.25,854.3612,227.52013,525.8242
255,638.75,368.5597,180.59427,280.92438
256,641.25,241.35645,179.1889,159.279
257,643.75,152.39986,155.57487,197.55537
258,646.25,144.02205,242.58717,274.44202
259,648.75,150.05948,175.06943,233.42586
260,651.25,276.54626,629.76324,154.42468
261,653.75,591.0925,1099.0627,383.11554
262,656.25,879.89246,1325.9492,266.14032
263,658.75,1663.2888,2525.687,188.66008
264,661.25,2372.9438,3286.012,224.68454
265,663.75,2293.6658,2780.473,260.16116
266,666.25,1659.9316,2157.9114,368.87372
267,668.75,1008.7042,1215.0685,439.3467
268,671.25,1201.4473,817.65173,1162.8823
269,673.75,2146.5857,628.98615,1839.6151
270,676.25,3182.96,261.82153,3473.0508
271,678.75,3929.8574,299.88016,6432.9834
272,681.25,3661.2988,317.52863,9878.667
273,683.75,2643.9133,610.72156,10226.849
274,686.25,2311.772,1408.1375,9144.2
275,688.75,1876.5831,1611.5001,6523.662
276,691.25,2020.3824,2563.636,5996.808
277,693.75,1955.862,2851.388,5273.26
278,696.25,1873.594,2944.9395,4559.906
279,698.75,1158.0154,1735.4834,2716.4082
280,701.25,874.561,1198.6991,1331.8878
281,703.75,1427.0177,1320.3712,727.3405
282,706.25,2568.5754,1532.6289,328.2739
283,708.75,1999.6809,2035.2294,358.5589
284,711.25,1462.4845,2894.8726,32.367542
285,713.75,1782.8534,3615.8867,64.282425
286,716.25,2075.2732,3249.5762,159.58629
287,718.75,2707.0461,3940.1355,158.47702
288,721.25,2295.1904,3063.0244,31.476162
289,723.75,1865.9703,2039.6494,93.77697
290,726.25,1357.0725,1606.5345,155.22072
291,728.75,690.8795,832.4533,61.6632
292,731.25,613.04694,1033.4623,61.242203
293,733.75,547.43176,1248.8289,60.825752
294,736.25,943.1879,2463.732,60.413345
295,738.75,1206.8346,3071.505,0.0
296,741.25,1357.4447,3184.9324,0.0
297,743.75,1506.0044,2797.254,88.8017
298,746.25,1371.7203,2083.9082,58.80516
299,748.75,1308.9309,1462.1538,87.61969
300,751.25,1332.207,1566.6757,174.07504
301,753.75,1662.1724,2010.2231,374.6652
302,756.25,1966.7065,2286.8225,572.6002
303,758.75,2021.6873,2079.8044,1137.6708
304,761.25,2200.4482,1446.3148,2119.1423
305,763.75,2196.3809,836.85474,3171.9773
306,766.25,2397.2,988.26886,4127.3726
307,768.75,2188.2559,1683.176,2992.3125
308,771.25,2209.4807,1594.8584,1926.9052
309,773.75,2270.5835,2061.484,1230.7366
310,776.25,2211.0635,1650.8113,624.9984
311,778.75,1745.6095,1230.1714,296.99606
312,781.25,1655.6141,845.0531,214.61665
313,783.75,1948.6195,269.89362,373.1862
314,786.25,2145.4507,134.0907,741.6373
315,788.75,2151.2058,44.413948,1342.2881
316,791.25,2003.1306,88.267456,2484.5652
317,793.75,1723.2207,116.94989,3144.6523
318,796.25,1423.0559,72.635155,2969.9702
319,798.75,1343.4524,187.6709,2412.453
320,801.25,1058.6985,100.42412,1479.2631
321,803.75,931.08044,57.028687,912.4589
322,806.25,925.3173,226.70279,302.27032
323,808.75,1223.0751,464.68814,225.30331
324,811.25,1562.845,797.7023,74.638794
325,813.75,1766.7216,1279.6244,296.72443
326,816.25,1525.6991,2101.222,73.72707
327,818.75,1574.7216,2583.037,122.1294
328,821.25,1783.6478,3017.9885,145.66458
329,823.75,1520.2019,2348.1694,48.260376
330,826.25,1387.6805,1983.2269,263.83063
331,828.75,1064.0385,1273.9454,238.39912
332,831.25,879.20197,786.43976,473.9373
333,833.75,1163.8094,649.2348,1695.9601
334,836.25,1612.7115,1251.1956,3160.9148
335,838.75,2274.284,2251.8406,5236.838
336,841.25,2333.0398,2667.9631,5807.338
337,843.75,1960.1584,2574.5566,5013.988
338,846.25,1465.6366,1890.5769,3658.2588
339,848.75,705.5494,831.05585,1477.4325
340,851.25,361.08075,457.57654,338.94553
341,853.75,367.22028,341.1745,381.89078
342,856.25,467.63077,200.9992,111.666214
343,858.75,542.39905,262.27853,111.01736
344,861.25,697.3807,384.92786,88.29885
345,863.75,713.5045,790.0955,65.841286
346,866.25,845.66486,1693.8348,21.820736
347,868.75,1012.1504,2501.7354,130.17157
348,871.25,1148.975,2924.1912,64.71238
349,873.75,1087.2665,2774.7952,64.34306
350,876.25,896.97003,1535.4249,85.30137
351,878.75,887.98627,846.8488,63.613045
352,881.25,987.5109,616.7103,21.08411
353,883.75,1016.5875,176.89204,104.8249
354,886.25,781.11804,246.25323,83.38733
355,888.75,571.1267,139.92606,145.10847
356,891.25,431.62592,231.90431,144.29599
357,893.75,410.3885,415.09482,225.48358
358,896.25,741.322,1077.8187,244.6113
359,898.75,1187.7223,1904.2189,770.3027
360,901.25,1566.2092,2381.2495,1128.8884
361,903.75,2179.8472,2604.9084,2586.1138
362,906.25,2643.8655,2119.5327,5363.003
363,908.75,3055.427,2007.514,7355.9277
364,911.25,3031.4536,2894.957,6645.2134
365,913.75,3061.7202,3452.7656,5314.586
366,916.25,2625.882,3543.6426,2320.982
367,918.75,2127.064,3055.2056,1105.6932
368,921.25,1488.313,2029.3771,598.08136
369,923.75,1187.7357,1284.4376,556.46967
370,926.25,1184.8405,1127.2198,935.1749
371,928.75,1478.3209,1879.2809,1499.6279
372,931.25,1723.5477,2240.9155,2567.7893
373,933.75,2024.7695,2408.5103,4093.9973
374,936.25,1674.3134,1849.2931,3194.2332
375,938.75,1173.9711,1055.5929,1746.5475
376,941.25,998.0156,727.7199,1182.8334
377,943.75,904.94653,403.3006,477.98584
378,946.25,822.9116,318.8783,256.01694
379,948.75,1025.7367,480.91855,181.90771
380,951.25,1159.9375,732.8546,217.14206
381,953.75,1203.4656,1255.5388,144.00443
382,956.25,1466.8705,2034.6251,179.06491
383,958.75,1547.5703,1973.9294,285.01175
384,961.25,1526.5117,2053.3865,460.7382
385,963.75,1382.6018,1368.4359,1216.3875
386,966.25,1204.7385,887.85046,1999.3075
387,968.75,1339.5333,520.15076,3454.5857
388,971.25,1616.3947,634.6422,5311.4663
389,973.75,1807.9269,631.3868,5698.6704
390,976.25,2237.305,1217.6589,6133.392
391,978.75,2307.5115,1672.9459,5691.862
392,981.25,2273.9038,2209.6772,4251.423
393,983.75,1942.2703,2027.1477,3163.9153
394,986.25,1852.0482,1855.9132,2390.3823
395,988.75,1541.2178,1818.2758,1122.1595
396,991.25,1655.8896,2296.5522,666.57294
397,993.75,1711.5259,2947.205,364.77362
398,996.25,1618.0983,3275.7783,181.47212
399,998.75,1670.3035,3407.1255,114.90455
